t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,is_shock,rolling_success,reward_used_for_update
854,random,simple,E,0.6,0.4483516322593777,885.6136128749291,0.6,1,0,0.28,0.0
855,random,simple,A,0.8,0.8592819836146908,3020.6324231489784,1.0,0,0,0.28,0.0
856,random,simple,D,0.85,0.5924832189214743,575.6189669762991,0.22,1,0,0.3,0.0
857,random,hard,C,0.75,0.7474471528641298,799.9979462412081,0.35,0,0,0.3,0.0
858,random,hard,A,0.95,0.8855766119378705,3204.6397204747723,1.0,0,0,0.3,0.0
859,random,hard,B,0.2,0.4984684790232947,425.97614431399944,0.1,1,0,0.32,0.0
860,random,simple,C,0.75,0.8093643061566242,955.0523905337067,0.35,1,0,0.34,0.0
861,random,hard,A,0.95,0.9034956648905244,3220.7135381715143,1.0,0,0,0.32,0.0
862,random,hard,C,0.75,0.9267717186876898,1064.3912494226076,0.35,0,0,0.32,0.0
863,random,simple,B,0.95,0.5989292339765272,510.9336553681881,0.1,1,0,0.34,0.0
864,random,hard,B,0.2,0.8270577258993439,621.1433504415228,0.1,0,0,0.34,0.0
865,random,simple,B,0.95,1.0,656.1804878910655,0.1,1,0,0.36,0.0
866,random,hard,C,0.75,0.8557806994762329,803.0106916117068,0.35,1,0,0.38,0.0
867,random,hard,D,0.55,0.4452062961701641,523.9981166817083,0.22,0,0,0.36,0.0
868,random,hard,D,0.55,0.6917815406297444,600.6934906397615,0.22,0,0,0.34,0.0
869,random,hard,B,0.2,0.8996953599999999,579.7850859870728,0.1,0,0,0.32,0.0
870,random,hard,C,0.75,0.8132077146534513,699.6182289104361,0.35,0,0,0.32,0.0
871,random,simple,E,0.6,0.3510298370736869,784.608960431861,0.6,1,0,0.34,0.0
872,random,hard,A,0.95,0.5214294935532018,2575.5550023044616,1.0,0,0,0.34,0.0
873,random,hard,E,0.9,0.5718375058298631,971.5842107833603,0.6,0,0,0.32,0.0
874,random,simple,A,0.8,0.7037949998075994,2705.396057340453,1.0,0,0,0.3,0.0
875,random,hard,E,0.9,0.742830964514646,1339.5960945636903,0.6,0,0,0.3,0.0
