t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,is_shock,rolling_success,reward_used_for_update
247,linucb_frozen,hard,E,0.9,1.0,1652.9393990212711,0.6,0,0,0.66,0.0
248,linucb_frozen,hard,E,0.9,1.0,1719.6014073853673,0.6,0,0,0.64,0.0
249,linucb_frozen,hard,A,0.95,0.6063369691035098,1342.4519565602247,1.0,1,0,0.64,1.0
250,linucb_frozen,hard,E,0.9,1.0,1463.351190475879,0.6,0,0,0.62,0.0
251,linucb_frozen,simple,B,0.95,0.5353585143382127,447.5106805138532,0.1,1,0,0.62,1.0
252,linucb_frozen,hard,E,0.9,1.0,1473.3616636908976,0.6,0,0,0.6,0.0
253,linucb_frozen,hard,E,0.9,1.0,1603.6897787059972,0.6,0,0,0.6,0.0
254,linucb_frozen,simple,A,0.8,0.6199833709316975,1216.750296586907,1.0,1,0,0.6,1.0
255,linucb_frozen,simple,B,0.95,0.6210520169851197,511.34516941603954,0.1,1,0,0.6,1.0
256,linucb_frozen,hard,E,0.9,0.9814719999999999,1458.1221850212767,0.6,0,0,0.58,0.0
257,linucb_frozen,hard,E,0.9,1.0,1670.4844063146293,0.6,0,0,0.56,0.0
258,linucb_frozen,hard,A,0.95,0.671801150824898,1312.710773639998,1.0,1,0,0.56,1.0
259,linucb_frozen,simple,B,0.95,0.6724420129046175,565.2606913114305,0.1,1,0,0.58,1.0
260,linucb_frozen,simple,B,0.95,0.8917489713560633,568.4262406561203,0.1,1,0,0.58,1.0
261,linucb_frozen,simple,B,0.95,1.0,793.162453025991,0.1,1,0,0.58,1.0
262,linucb_frozen,hard,A,0.95,0.7028760329923515,1294.4156082120592,1.0,1,0,0.58,1.0
263,linucb_frozen,hard,E,0.9,0.764404086784,1280.2031011000336,0.6,0,0,0.56,0.0
264,linucb_frozen,simple,B,0.95,0.9814719999999999,639.9992013619357,0.1,1,0,0.56,1.0
265,linucb_frozen,simple,B,0.95,1.0,636.2447997054315,0.1,1,0,0.56,1.0
266,linucb_frozen,hard,A,0.95,0.72151149564072,1347.3128840714,1.0,1,0,0.56,1.0
267,linucb_frozen,simple,B,0.95,1.0,688.4193527261687,0.1,1,0,0.56,1.0
268,linucb_frozen,hard,E,0.9,0.7034004339282738,1131.4889975733047,0.6,0,0,0.54,0.0
269,linucb_frozen,hard,A,0.95,0.7916898819572729,1603.7030670509052,1.0,1,0,0.56,1.0
270,linucb_frozen,simple,B,0.95,0.9814719999999999,755.4857493439468,0.1,1,0,0.56,1.0
271,linucb_frozen,hard,A,0.95,0.9130846445877121,1688.5507932824967,1.0,1,0,0.56,1.0
272,linucb_frozen,hard,A,0.95,1.0,1892.141070403463,1.0,0,0,0.56,0.0
